"id","collection_id","url_path","is_active"
"5bf30849-39cc-4db8-b91d-cf6529cf0953","c800da54-f23a-4c51-8e8e-b854ddcd306e","RjI2UBQLp6U","1"
"5d926bcb-af4b-4027-9078-5f2b1b4f6d0a","02dd8f39-cf10-4690-a201-7358bad4f5a7","d3e7GWsqoU0","1"
"5e69ae6a-2c8f-49c6-b1b0-bfd858c62037","5ada4510-5f79-4d29-9a47-40cff3d90dc2","d3e7GWsqoU0","1"
"62e0da3f-c000-446f-8090-0b7670313151","c800da54-f23a-4c51-8e8e-b854ddcd306e","5iQDx0VArkA","1"
"6606b3f9-3d17-4c70-9a40-88ab332be376","178a64b2-0600-480b-b696-9fb8a8c067d9","https://www.cegos.fr/ressources/mag/efficacite-professionnelle-3/10-soft-skills-du-futur","1"
"67270273-e190-4c44-885a-0404d55ac6bb","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2017/10/to-be-a-great-leader-you-have-to-learn-how-to-delegate-well","1"
"688af06e-a2d0-4d17-8b32-793e78b20d08","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/en/library/communication-boosting-startups-and-innovation-trustworthy-artificial-intelligence","1"
"69278d9a-f52e-4777-9655-ec4064c2952a","5c21c51b-2c92-48dc-89f4-8d67a29c8548","mqpXEjRhZz0","1"
"695c4c50-02c1-448f-86df-0db87c4a75fc","d6443201-06a9-4607-930a-d87856cca443","ORgxTUtFpUQ","1"
"6ab413d9-36f0-4c93-ade6-532b624e5e7f","e7cca053-7010-4ff4-8668-604f3b826635","Ca5ebhAYMm8","1"
"6b03931d-84ae-46b7-a438-d680849ed998","e7cca053-7010-4ff4-8668-604f3b826635","oYoHKy72Qy0","1"
"6b483526-1dc3-42fc-b8ad-caf471bced21","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/en/news/commission-seeks-input-industry-use-artificial-intelligence-finance","1"
"6bd3ae64-2085-4a68-a593-19566c8e1948","5ada4510-5f79-4d29-9a47-40cff3d90dc2","bBk2kg8Gm_U","1"
"6ed71297-c696-4e79-bd6f-283ffa3179bc","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://your.yale.edu/spotlight-plan-organize-and-prioritize-your-work-success","1"
"6fbbec92-b271-4f8b-9bcb-9e6118d084d4","799fca98-418f-4f50-afac-cb586159a252","https://www.omexom.fr/","1"
"70ba3e20-8691-43f4-ab84-d0cdf6438946","c800da54-f23a-4c51-8e8e-b854ddcd306e","fT2X2K1kAmg","1"
"71417475-57ee-432e-b2b0-d5e7ca52a1c9","9c00446e-f848-48b0-80ec-2e551655e8f3","cDcoBMVJsvk","1"
"765fcd0f-e4b8-4635-bed0-cf743b06167e","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","94Q9X86_X_I","1"
"76c51d30-da1f-4ad3-862a-2c37c0cc8ccf","015c6170-ffa1-4498-b714-52cb9aac0e31","eupbFRDK2hM","1"
"76ec9762-33f4-46ec-b944-138cb92a4786","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/en/library/coordinated-plan-artificial-intelligence-2021-review","1"
"77168cce-81c5-4c2f-ab9f-a4999140e31b","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","8WEuInPvwz4","1"
"79b97609-dceb-43ea-9495-a19fafe54179","e7cca053-7010-4ff4-8668-604f3b826635","d3e7GWsqoU0","1"
"7b687ee6-b784-4102-93ba-f765d7395fa8","04ca91e1-32b9-408e-8144-e7c7f9aed167","https://mailchimp.com/fr/resources/content-optimization/","1"
"7c24bdbb-e98d-42a7-b230-58d87faed059","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","bBk2kg8Gm_U","1"
"7d070a6d-c5f1-4a3c-82dc-fdde0b8f2ef4","0c3466db-d41e-4ec6-b83a-9f4944a65479","https://www.omexom.fr/","1"
"7f40bb7c-9eff-4409-85bc-b31e8f1a4fc8","02dd8f39-cf10-4690-a201-7358bad4f5a7","mqpXEjRhZz0","1"
"8220fa2b-e4b6-4b75-aca4-61328e89b409","c800da54-f23a-4c51-8e8e-b854ddcd306e","1DxQddmWqzQ","1"
"828de6f8-8d73-43f1-b55c-2f27edb588e6","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.wework.com/en-GB/ideas/professional-development/creativity-culture/how-to-prioritize-work","1"
"8472f594-ee10-47df-8914-cf404a553d8d","5c21c51b-2c92-48dc-89f4-8d67a29c8548","QgbLb6QCK88","1"
"879e7a23-1f00-4168-a7ee-6d3c054ecb8a","26975519-315b-4248-aa32-b701efb577d9","KsOKoFjnmGw","1"
"87b58f26-82fe-48a6-87d0-146ac5cce984","02dd8f39-cf10-4690-a201-7358bad4f5a7","bt7JPYKTrSU","1"
"897ed9cb-8192-4ec0-a4bc-d328d9911761","4e912597-0d23-447b-9d8d-c235c0e50e6c","https://www.youtube.com/watch?v=PeNG3ORgd9U","0"
"89f96e9a-68fd-4aa4-9a21-b912ad46fbc4","04ca91e1-32b9-408e-8144-e7c7f9aed167","https://www.seoquantum.com/billet/guide-contenu-seo-3-points","1"
"8ac18afe-e45f-4364-8362-b62d418ba397","5d3394ce-c0e6-48fe-b05a-f2c6707b571c","https://www.omexom.fr/","1"
"8bf4b737-27fc-425a-8b9c-edf2dfebf086","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/en/news/commission-awards-large-ai-grand-challenge-prizes-innovative-european-ai-startups-and-smes","1"
"8c628a86-8eb0-4ceb-bf07-c35fd33fd633","5c21c51b-2c92-48dc-89f4-8d67a29c8548","QgbLb6QCK88","1"
"8d562a3c-e294-4e8d-a9b9-3526a5ced2bf","c399ab25-3d31-4c69-b6af-a337f5388e05","https://aleia.com/","1"
"8dadd215-01ed-4041-9aa7-355f48964f3f","d6443201-06a9-4607-930a-d87856cca443","3GAltVY-T0w","1"
"8f304099-427c-4356-b1cf-1724c1345edf","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.forbes.com/health/mind/procrastination/","1"
"909dee26-d7bf-427c-8cc4-976de36bd019","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","1QysehNAUqg","1"
"93ceb9ab-013e-4d64-ad03-abfe0f4f7408","e3781b1e-8786-424f-b979-6a4647c72b38","3W2aXCnhOP0","1"
"94c437e2-9d5c-4121-8e6f-50d80dac79e6","02c32f70-9a3c-4eda-ada3-c5ec2ad38d18","dy8WGGU3zlE","1"
"94cb9266-3497-4eec-82dd-5c4be48728cf","02dd8f39-cf10-4690-a201-7358bad4f5a7","https://www.youtube.com/playlist?list=PL3NaIVgSlAVLHty1-NuvPa9V0b0UwbzBd","1"
"94fddc3d-0b38-4c16-ae8a-039ee0e2e974","04ca91e1-32b9-408e-8144-e7c7f9aed167","https://mylittlebigweb.com/blogue/optimisation-seo/","1"
"95c4f986-4be7-4ccb-8de0-50b07c56349b","02dd8f39-cf10-4690-a201-7358bad4f5a7","cDcoBMVJsvk","1"
"98c18e0d-00e2-464b-afae-20edd3480938","95c4e8fa-8c15-4072-84e9-597eadc4e79d","oYoHKy72Qy0","1"
"99de6d4e-a18a-4fb1-9e32-fc5f5c7433f0","02dd8f39-cf10-4690-a201-7358bad4f5a7","_2z-7D4bQEA","1"
"9b133247-16cb-402a-902e-d23bb43956cc","bb873ce7-c425-4f0f-8bfd-258600dd5636","https://statistiques-locales.insee.fr/#bbox=61034,6070297,183967,100249&c=indicator&i=reu_hist.nb_electeurs&s=2024&view=map1","1"
"9b5fc42f-7efb-43d0-ae01-d6f7e6fca2ac","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","_SKd79NEwuE","1"
"9c432aed-dd2d-4919-a1b9-98b23ceb2181","4e912597-0d23-447b-9d8d-c235c0e50e6c","https://formation.lefebvre-dalloz.fr/actualite/ressources-humaines-5-soft-skills-indispensables-au-quotidien-des-rh","1"
"9c4c85f9-c6f4-453e-8f08-2089313552a5","e7cca053-7010-4ff4-8668-604f3b826635","mqpXEjRhZz0","1"
"9cf0256d-a80d-48bc-9cdd-08da6f070739","9c00446e-f848-48b0-80ec-2e551655e8f3","oYoHKy72Qy0","1"
"a00a1e73-89f5-494c-94f4-61e84a2c3b6a","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","https://www.youtube.com/playlist?list=PL3NaIVgSlAVLHty1-NuvPa9V0b0UwbzBd","1"
"a0183313-a3d3-4487-8cb9-93ba0c4f0208","5ada4510-5f79-4d29-9a47-40cff3d90dc2","mqpXEjRhZz0","1"
"a1df6db6-9a20-44f1-8d06-8a5a48d544c6","2e7b819e-6d91-43be-983d-cfffd9a168e3","https://www.lefigaro.fr/secteur/high-tech/chatgpt-ne-fonctionne-plus-nous-sommes-de-retour-au-moyen-age-le-chatbot-d-openai-connait-une-panne-mondiale-20240604","1"
"a2ba0e94-e552-421e-9849-d8831862119e","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai","1"
"a36bf8a0-127b-46ef-bb15-57f256bb985c","e7cca053-7010-4ff4-8668-604f3b826635","cDcoBMVJsvk","1"
"a3c0b8cb-aa93-4a95-8c9c-4416ab331790","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2017/10/5-research-based-strategies-for-overcoming-procrastination","1"
"a46e1e75-6ac0-4739-ab94-cfbc9166ea6c","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","SkJXWTagPZA","1"
"a602a0b7-71b2-4ad9-a460-f16be4c294e5","28bfb9c9-ab14-4cd2-9aa8-38719ef9e76e","https://www.ivanti.com/fr/","1"
"a6cbc65b-14a0-42cf-a8e1-8306645634e6","741fa263-49eb-4422-9a51-f9be677c8f5e","https://mistral.ai/","1"
"a6f96c81-fa5a-4692-b080-2ea4e077da6e","5587bcef-5bc4-4340-9d8a-09947f8afd64","https://www.myjiminy.com/","1"
