"id","collection_id","status","action","type","created_at","last_updated_at","alias","user_id"
"34ebb63f-3aeb-4dc6-aca6-0b9441d8ce79","9348d47b-0f91-4f2f-a66f-74da663f403d","init","start","chat-with-data","2024-07-18 08:16:24","2024-07-18 08:16:24",NULL,NULL
"35252f81-2b09-4469-b524-edaaba4873c3","747a78b6-2db7-48a3-9bc9-d0e93d814cab","init","start","chat-with-data",NULL,NULL,NULL,NULL
"353f5040-d23c-48fd-a01a-03c3fc6647c8","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"35b3f2bd-b0e0-461f-9d13-1f9eb310709b","9e0d22a4-20b1-4e1e-9348-3b1981a6c113","init","start","coach-ia","2024-06-26 09:03:18","2024-06-26 09:07:24",NULL,NULL
"35ddb4e1-7357-4e99-9611-a13818380ab2","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"35f4d94d-f070-428a-a26d-debb29f9cc33","9348d47b-0f91-4f2f-a66f-74da663f403d","init","start","chat-with-data","2024-06-24 19:54:39","2024-07-11 12:53:56",NULL,NULL
"365ce686-0545-4c83-83a4-3a582dbbf86a","a58e1ada-7ff3-41b3-be7f-71e7872111ae","init","start","coach-ia","2024-07-19 09:03:53","2024-07-19 09:41:25","Analyse de style d'auteur",NULL
"36a8d58f-5398-4a07-8485-0e2cde6f034b","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"36d13d92-b075-4e66-b771-3854567e544e","7b48e6f4-82d7-4eee-8506-beb3493eec8d","init","start","coach-ia","2024-06-29 19:10:47","2024-06-29 19:23:42",NULL,NULL
"36dc4bbe-435f-4897-8772-02d5d3f2dd32","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-10 11:28:16","2024-07-10 11:35:57","Formation sur la Maîtrise de la Stérilité",NULL
"370f0ef9-3cf3-49a7-a74e-bbb52954aa49","7b48e6f4-82d7-4eee-8506-beb3493eec8d","init","start","chat-with-data","2024-06-27 21:11:58","2024-06-27 21:17:45",NULL,NULL
"37570791-a00f-4d76-acb5-0f4201f6fa8c","f3b90003-048e-467b-801e-4eaa65ae3d52","init","start","chat-with-data","2024-06-25 07:04:46","2024-06-25 07:04:46",NULL,NULL
"38606a19-f0e7-40fc-aeec-225ea6ccf564","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","coach-ia","2024-07-24 22:55:30","2024-07-24 22:58:10","Compétences Illimitées",NULL
"3878e735-9f9b-440c-8537-e11fdfcd9d70","5ada4510-5f79-4d29-9a47-40cff3d90dc2","init","start","chat-with-data","2024-08-01 15:04:24","2024-08-01 15:05:16","Understanding Obsidian",NULL
"38dad5b5-e4fd-434a-8850-163304fe0f05","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 15:00:16","2024-07-11 15:00:21","Maîtrise de la stérilité: Surmonte tes peurs",NULL
"38ec6598-9a4f-4458-a84b-424674383097","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3909a280-585d-4564-a4e7-b41ddae00f1d","e87043f4-57e8-417a-ae65-bff3a96ffff8","init","start","chat-with-data","2024-07-16 12:36:29","2024-07-16 12:36:34","Benchmark RSE - Santé et Sécurité",NULL
"39199128-33e2-47b1-aef2-1aff3bfa26b7","10a59b3a-347d-474a-9a21-9b77011c6591","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3a1eaf46-7763-4479-8151-76b271b54f8f","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3ad637a5-8456-4e07-90e2-10fa26ac45d5","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3b0acc36-6c6e-4b26-aa73-3408fc4b1db0","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3c44373c-5b72-434e-87d4-2b6e6b30f929","5a1331df-8d97-4517-a60f-7a32c4d5a63e","init","start","coach-ia","2024-07-08 14:20:30","2024-07-08 15:41:58",NULL,NULL
"3c694967-f258-4fd8-9c76-3e83bb24ba62","26975519-315b-4248-aa32-b701efb577d9","init","start","coach-ia",NULL,NULL,NULL,NULL
"3ceb4f60-b168-43ec-b2e5-212514b8a66d","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3cec7630-aba6-4d00-9694-cc5018af6b41","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3d11bb18-1ed5-4cc9-a4ef-e9fbdcd39b77","d3cb6a40-eced-4a11-8620-7b82b43cd42c","init","start","coach-ia",NULL,NULL,NULL,NULL
"3d11c13a-d1d7-4572-8200-47ae59e569b7","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3d37d692-b1c7-439d-affe-9e31afba9102","aafb8fc6-6e73-4dca-92f2-618b27bd72e3","init","start","chat-with-data","2024-07-25 14:04:49","2024-07-26 13:58:15","Règlements pour un resto mexicain",NULL
"3d6aaf2a-f416-4224-8b30-4e24a7df6a9e","1f37facd-b240-41eb-94a4-66aea13cbfca","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3de68fb2-47b5-4175-9363-cf3cff892580","f1c3e776-8377-4a47-b76d-08a7f871bb47","init","start","coach-ia",NULL,NULL,NULL,NULL
"3dfd222a-285d-4092-91f4-ae2273e0e6dc","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3e4893fd-4ba1-40e2-9471-fa000da3ad63","aafb8fc6-6e73-4dca-92f2-618b27bd72e3","init","start","coach-ia","2024-07-25 14:29:48","2024-07-29 09:21:05","Comprendre le code pénal",NULL
"3eb03909-41b3-4df0-9fec-572e1cf933fc","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3ece76cb-fbe1-4192-979a-04a6c8cadd08","0f59c580-f2ba-4af2-bdb7-28e5d95aca59","init","start","chat-with-data",NULL,NULL,NULL,NULL
"3f23205b-1c20-4559-9d43-f5b3d6180a99","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"401b5cf1-f255-47d0-a15e-b184b724d9a0","f9bb5eb8-1de9-484a-9bd0-e5102a704184","init","start","coach-ia",NULL,NULL,NULL,NULL
"40423d82-bff8-4f05-9c7b-47d206f01a29","8e25e971-1f28-42d9-8597-974eb10fb93a","init","start","coach-ia","2024-06-26 08:52:52","2024-06-26 08:57:58",NULL,NULL
"40595e35-a529-4e3d-b3e6-ac879a9e063b","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"4087c299-f193-4f75-9498-6a14417c6582","8e460d06-6b69-46c3-ae40-6b6e6a431e85","init","start","chat-with-data",NULL,NULL,NULL,NULL
"40b7abe2-2a6a-42a6-b733-d069e7c45886","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"40bb5f62-e176-443a-a480-d58b62f26c3e","baf3362b-4d12-412e-b0fe-862073198ed0","init","start","coach-ia","2024-06-26 09:07:28","2024-06-26 09:07:28",NULL,NULL
"40ec1044-2a24-45ba-8dd2-50d3e249877c","1cdf9fba-4c8c-4943-9fb4-006f6b2c2b47","init","start","coach-ia",NULL,NULL,NULL,NULL
"413be665-3340-4d69-b8fd-7e5cafab9a63","f4709151-03b0-41bb-8fd7-8324d31ffcd0","init","start","chat-with-data","2024-07-23 14:55:16","2024-07-23 14:57:48","Impact de l'Attentat Trump",NULL
"418b48d3-7055-4888-a241-f04af5132cec","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"41c2f04d-76eb-4e25-9eb0-2f53a9239599","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","chat-with-data","2024-07-20 14:21:48","2024-07-20 16:26:16","Techniques de Prompting",NULL
"41c50c0f-ac80-4753-a948-b28dba29465f","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"42167ad2-b93e-46a3-abfe-12b7f2941f12","0f59c580-f2ba-4af2-bdb7-28e5d95aca59","init","start","chat-with-data",NULL,NULL,NULL,NULL
"43344616-8e6b-4f7b-8dc9-a9479d4fd340","131f1685-0f06-449a-bf36-5e840f7b8e2f","init","start","chat-with-data",NULL,NULL,NULL,NULL
"437dd197-f2cf-428e-8aa1-39262e87e5fa","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"43c9e5b7-718a-4f8f-a7a5-41c160c65216","1f8cb325-2193-4a56-aa6f-3ffdafe03c2e","init","start","chat-with-data",NULL,NULL,NULL,NULL
"43ffc20e-10b2-47d2-bba6-f0cb746aa181","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"442498c1-7de7-4671-b69b-14e0bb77cf66","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"442b2aff-ce20-49a7-ac32-44c27434aac7","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-09 16:59:11","2024-07-09 16:59:17","Stérilisation en Pharmacie",NULL
"448a7560-cbb2-4612-aa31-7bb301aa281f","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"45a5e126-f2ca-43c3-9a19-5027f99a31aa","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","init","start","coach-ia","2024-06-24 22:06:48","2024-06-24 22:34:32",NULL,NULL
"45ba4427-e1ab-490d-aca4-29ff956582e9","748f27fd-75cc-4313-bc4d-be0a6bad0e15","init","start","chat-with-data",NULL,NULL,NULL,NULL
"467d2ee1-4e2d-42c0-ac73-1ada53a87224","e87043f4-57e8-417a-ae65-bff3a96ffff8","init","start","chat-with-data","2024-07-16 09:44:38","2024-07-16 12:33:03","Benchmark RSE - Santé et Sécurité",NULL
"46fedb1a-dc75-456e-9465-c63f28494d04","51f3b580-a9bf-476c-99c0-6861116ea65e","init","start","chat-with-data","2024-07-10 12:15:24","2024-07-10 12:15:24",NULL,NULL
"475df37d-a408-4576-ad48-5d0147c31615","20439047-8aaa-4f0b-85b5-9c360a491353","init","start","chat-with-data",NULL,NULL,NULL,NULL
"47a79ec6-681f-4651-a8e3-7c579884379f","39fcb3be-e94c-4829-9b6f-ff39a5c68482","init","start","chat-with-data",NULL,NULL,NULL,NULL
"47af902d-e27d-45be-b01f-65fe1e0fcf8f","f7fd91c5-70a5-4911-926a-37145a8b8bda","init","start","coach-ia",NULL,NULL,NULL,NULL
"47bf0aa9-4dba-4ca2-87ce-d94de85e1a27","aafb8fc6-6e73-4dca-92f2-618b27bd72e3","init","start","chat-with-data","2024-07-29 07:35:23","2024-07-29 07:37:16","Recherche d'informations",NULL
"480c0bc7-59bd-4b19-bab6-6dd558e8b93a","f14f39a8-2cda-4e69-ba2c-5ccb56889703","init","start","coach-ia","2024-06-26 08:36:30","2024-06-26 08:36:30",NULL,NULL
"4888ae61-6374-4828-87e6-5f703ab0b2dd","159470ea-8a05-4430-a1ef-46cb025af356","init","start","coach-ia","2024-06-26 09:05:29","2024-06-26 09:09:42",NULL,NULL
"4898c555-930e-4789-89fd-2cd17a9f5586","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","chat-with-data","2024-07-20 16:27:15","2024-07-20 16:53:44","Techniques de Prompting: Avantages, Inconvénients,",NULL
"48abfa35-be89-469c-9e22-6dc9edf2cf53","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"48d6ee4f-f33c-4a3b-ae53-3b8751e0c507","a9b301e3-b421-4c80-a785-1a4274345bb0","init","start","chat-with-data",NULL,NULL,NULL,NULL
"49125dc4-c9b6-4d67-a98c-e03fb7580afe","88f74ddb-d015-452e-a913-d97438039bed","init","start","chat-with-data","2024-06-30 06:09:51","2024-06-30 06:20:30",NULL,NULL
"49e5cdaf-a40d-4ca4-9ada-9c13da319af5","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"49fe7c4e-ccb1-4d78-b245-f1c4457c9717","015c6170-ffa1-4498-b714-52cb9aac0e31","init","start","chat-with-data","2024-07-23 09:41:58","2024-07-24 20:43:33","Taux d'hallucination de ChatGPT",NULL
"4a192ba2-d765-4dae-ac0f-1ced21e107f9","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 15:19:39","2024-07-11 15:19:42",NULL,NULL
"4a28d89f-1cf2-4379-a3e3-edffae541bfb","159470ea-8a05-4430-a1ef-46cb025af356","init","start","coach-ia","2024-06-26 09:06:33","2024-06-26 09:08:17",NULL,NULL
"4a4b1a6d-44b1-4616-97d3-30d76e2bc3db","d6443201-06a9-4607-930a-d87856cca443","init","start","coach-ia","2024-07-09 15:16:47","2024-07-17 09:12:31","Automatisation récupération pièces jointes Outlook",NULL
"4a7c79c5-2e86-497e-8d90-2bd123bb7841","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"4ad464a9-3cfc-42be-aaaa-f8f73701e3e6","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","chat-with-data","2024-07-31 10:27:40","2024-08-03 21:20:24","Parcours d'achat B2B",NULL
"4aff5ebc-ef92-4787-afc5-8fb853c09fca","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"4b2eaf5c-a817-4223-9e8b-18ce791fcc35","6af16535-bbf2-4d92-a490-b0c28f8a1b4a","init","start","coach-ia","2024-08-07 11:52:54","2024-08-07 11:52:54",NULL,NULL
"4b3764bf-314f-4511-8ba3-19ac81df04d2","87ace397-7564-4208-bc0d-08cbafe48a31","init","start","coach-ia",NULL,NULL,NULL,NULL
"4c37e8ed-768a-4de8-88f1-7bf21baed0e8","ec9693b2-b5d8-419f-861d-0403d071ea76","init","start","chat-with-data","2024-07-05 11:17:29","2024-07-05 11:18:35",NULL,NULL
"4c932ec2-b6b9-49b6-8156-6b4c7e83da8e","e9e07a19-2769-4c4c-bdbc-cdc5c92e4050","init","start","chat-with-data","2024-07-15 15:41:27","2024-07-15 15:41:27",NULL,NULL
"4d008245-6273-4111-9a3f-f8294fd1e2b4","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","init","start","chat-with-data","2024-06-24 22:06:25","2024-06-24 22:56:15",NULL,NULL
"4d4e355d-fae9-4bc5-ac3b-094a9041d0c5",NULL,"init","start","chat-simple","2024-08-02 15:22:59","2024-08-05 07:55:27","Demande de stage","5c427b8e-b7e8-4731-8f7c-3a88d69829b2"
"4dee8fb0-2e3f-472d-8396-25889e7eea81","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data",NULL,NULL,NULL,NULL
"4e6163ae-c999-4bcd-bd77-7bd457dc2f91","093133d6-b945-4415-b49e-58bed8e40760","init","start","chat-with-data",NULL,NULL,NULL,NULL
"4eb6869e-8651-49ca-a988-cbe2ccdf59b3","c7bbcf7f-8e2f-4410-a92a-ce1901a298d6","init","start","chat-with-data","2024-06-26 09:03:08","2024-06-26 09:11:58",NULL,NULL
"4f28f9b8-c95f-4ff9-8b81-03b479d5bb50","02c32f70-9a3c-4eda-ada3-c5ec2ad38d18","init","start","coach-ia",NULL,"2024-07-05 14:03:28",NULL,NULL
"4f5597ff-1788-4782-b65f-076b43f5cde1","f4709151-03b0-41bb-8fd7-8324d31ffcd0","init","start","chat-with-data","2024-07-14 13:01:06","2024-07-14 13:05:46","La situation délicate de Joe Biden",NULL
"507a6c5d-5ca4-4166-9a2e-c0d4076daefc","5c8daf09-db38-4532-990f-682f4efa9ec6","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5095e296-592d-4911-b838-5bf22996d94e","faaa3fe2-9900-4a01-8081-17957123c0be","init","start","chat-with-data","2024-07-22 12:18:16","2024-07-23 09:48:11","Exploration des besoins",NULL
"50bb6199-ebc0-4499-b890-4e6d6ad733b4","cf7706b6-ff0a-474e-9a79-f040b9363ad4","init","start","chat-with-data","2024-07-19 16:49:41","2024-07-19 17:42:56","La quête du fils perdu",NULL
"50be36d1-c6aa-414c-84f7-b5c8ab763931","1146dfe2-7466-4478-b22d-a1a2fd83559b","init","start","coach-ia","2024-07-06 14:18:00","2024-07-06 14:18:06",NULL,NULL
"50e14dba-62a7-4524-aacd-4fb0530ba6d5","748f27fd-75cc-4313-bc4d-be0a6bad0e15","init","start","coach-ia",NULL,NULL,NULL,NULL
"50f185a8-3e90-4c91-8487-3ccfbf09fd08","1139e806-a8be-48aa-a96b-34e65ac526c6","init","start","chat-with-data",NULL,NULL,NULL,NULL
"51295231-64d7-41f4-a91f-936ada6bfd5c","04ca91e1-32b9-408e-8144-e7c7f9aed167","init","start","coach-ia","2024-08-06 07:48:31","2024-08-06 08:10:25","Base de Connaissance",NULL
"514d23e0-0f07-4409-8a6d-47d75c67043b","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","coach-ia","2024-07-09 08:02:36","2024-07-15 16:52:39","Progression pour ChatGPT: Débutants à Programmatio",NULL
"51a03140-e4ee-4769-a9f4-2cf4a8e78599","a9b301e3-b421-4c80-a785-1a4274345bb0","init","start","chat-with-data",NULL,NULL,NULL,NULL
"51e05d61-d3ea-4c7d-8dd8-84b9eb0f5668","e8a845c4-9d3d-4bf0-989e-eeb8c3657d0f","init","start","coach-ia",NULL,NULL,NULL,NULL
"529bf449-c599-4227-8991-808ff8c402fe","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"52ade7a8-0dcc-4952-b0d3-e4887edc4642","df7336e6-081e-44ac-bb40-a802954e93c6","init","start","chat-with-data","2024-07-31 08:56:59","2024-08-02 07:42:22",NULL,NULL
"54a2ea58-d510-44b4-a8a3-e282b2c372e8","baf3362b-4d12-412e-b0fe-862073198ed0","init","start","coach-ia","2024-06-26 09:07:12","2024-06-26 09:11:20",NULL,NULL
"554ab24d-5943-43a9-9e9b-8d4f123a605a","5587bcef-5bc4-4340-9d8a-09947f8afd64","init","start","coach-ia","2024-07-18 13:35:16","2024-07-18 13:40:37","Danse nocturne",NULL
"56080921-12e5-49c3-bdcb-40cb93fd7ce3","a9b301e3-b421-4c80-a785-1a4274345bb0","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5672aea6-c89a-48b7-bfae-fa015f94c19b","5a1331df-8d97-4517-a60f-7a32c4d5a63e","init","start","chat-with-data","2024-07-10 13:04:53","2024-07-10 13:30:18","Questions et Réponses",NULL
"57068d7b-79d8-4b9e-9a4f-621ccd886181","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 13:44:07","2024-07-11 13:44:28",NULL,NULL
"5720305d-e566-48e5-a943-d4a2d9a6b9de","0a7c597d-4bdd-4b18-8aae-523598883c58","init","start","coach-ia","2024-06-26 08:32:58","2024-06-26 08:34:25",NULL,NULL
"573a4c1b-32f6-4816-a7e3-2fcabf0eef4b","e26b0214-6729-425d-9d18-f69e81a2ee83","init","start","chat-with-data","2024-07-17 15:38:43","2024-07-17 15:39:05","Maître de la croissance et de la transformation: J",NULL
"582469fc-533d-4858-998e-642752836a76","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"585545bd-e179-4684-bc88-2c096db60f14","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5868f1bf-96f0-44f6-9992-e818ce978ca3","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"58d5b12f-b504-4d8e-a880-12fe489e2d70","c800da54-f23a-4c51-8e8e-b854ddcd306e","init","start","coach-ia","2024-07-04 20:23:59","2024-07-04 20:23:59",NULL,NULL
"5a1f5862-f903-45c1-9eb6-4cd692f1b7c7","d1d58c3f-c920-44b7-9616-0c67440418e9","init","start","chat-with-data","2024-07-16 10:07:20","2024-07-16 10:09:29","Analyse des critiques sur ChatGPT",NULL
"5ae96736-ba07-4545-b217-42b28bfbda3a","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5aef4ce9-397a-4b20-8c97-5cf621944421","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5aef724d-6ddf-4d5e-b89b-33590e5ecaf1","4e912597-0d23-447b-9d8d-c235c0e50e6c","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5b45b616-7fa3-4e15-8fe9-cc20e9a1544e","6af16535-bbf2-4d92-a490-b0c28f8a1b4a","init","start","chat-with-data","2024-08-06 11:59:41","2024-08-06 11:59:41","Accès à Twifone",NULL
"5d5fb2c6-9fde-47fb-be48-04067dbe93c6","98dc150f-1e76-4230-afb4-bbdf35338fce","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5db036db-53a6-42d3-950a-8d1a00b7fd05","3962fea2-7e0d-4549-a74f-2c66ee6c4f96","init","start","chat-with-data","2024-06-26 10:47:32","2024-06-26 13:11:22",NULL,NULL
"5de2741d-96b2-4758-8119-f935b4cebe37","cd45846e-d107-4922-9bcb-034b3f98533b","init","start","coach-ia","2024-07-15 08:53:46","2024-07-15 08:53:51","""Assistance Options""",NULL
"5e0689df-006c-4570-b060-b4a9e595805c","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","coach-ia","2024-07-09 15:27:30","2024-07-10 07:49:48","Optimisation pour l'assurance",NULL
"5e1fa31a-f37f-445f-83fb-a505532b3886","9f0b11b3-7b49-44e7-bc67-244660818bae","init","start","coach-ia",NULL,NULL,NULL,NULL
"5e319308-dd0f-4ad7-aadf-5314051bb5f5","8e460d06-6b69-46c3-ae40-6b6e6a431e85","init","start","coach-ia",NULL,NULL,NULL,NULL
"5e845501-b083-4c43-8d72-f3b89ff3f28f","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5e86a6e7-566b-46cb-9d12-0f5e529bcdc5","f4709151-03b0-41bb-8fd7-8324d31ffcd0","init","start","chat-with-data","2024-07-14 13:10:59","2024-07-14 13:11:04","Analyse du conflit israélo-palestinien",NULL
"5e9d1a5e-5da9-4d02-ae9c-8094fc397d57","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5ec308db-e888-4dfd-8d99-76062c84aacd","4f17720a-5c7a-4a4d-b493-0105e85147e4","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5eea1f7c-1d2a-4a61-8aa8-f66e07affe7e","748f27fd-75cc-4313-bc4d-be0a6bad0e15","init","start","chat-with-data",NULL,NULL,NULL,NULL
"5f3eaf93-7376-4b15-aef0-cc1b476e92c3","51f3b580-a9bf-476c-99c0-6861116ea65e","init","start","chat-with-data","2024-07-10 12:11:27","2024-07-10 12:11:27",NULL,NULL
"5f970af1-a71a-4cec-bde2-a750a5a326ec","552b6343-287b-46c1-99bb-167f024764aa","init","start","chat-with-data","2024-07-10 12:09:21","2024-07-10 12:09:33","Gap selling thèse",NULL
"6147a97b-10f5-4ebd-a17c-e5b65d2fdad1","1ef214a1-058b-4728-b40f-8682fe3ca5ff","init","start","coach-ia","2024-07-17 15:11:17","2024-07-17 15:29:12","Optimisation CV pour cabinets de management de tra",NULL
"615e4048-f7a2-47f9-b26e-290b11249532","48b06d84-c122-4432-b8e5-44827e4cf412","init","start","chat-with-data","2024-07-10 12:34:45","2024-07-23 12:33:35","Synthèse des séquences de formation préférées",NULL
"61773a48-3e82-4d2d-8f4f-4b48b5ae819f","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","chat-with-data","2024-07-15 10:14:49","2024-07-15 12:38:31","Tableau complet des techniques de prompting",NULL
"618271f2-a89b-44a3-acf6-03a018a27411","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"61a1f1b5-f3b5-480a-821a-df60b7afec6a","5a1331df-8d97-4517-a60f-7a32c4d5a63e","init","start","chat-with-data","2024-07-08 11:59:01","2024-07-08 15:08:52",NULL,NULL
"61ad2bb3-08f8-44e0-89fe-59076ea48473","1cdf9fba-4c8c-4943-9fb4-006f6b2c2b47","init","start","chat-with-data",NULL,NULL,NULL,NULL
"61cd1763-b5c3-4046-8ceb-902914db9ef6","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"61fc36b2-fd55-4b03-b3ee-41cc211fe009","741fa263-49eb-4422-9a51-f9be677c8f5e","init","start","chat-with-data",NULL,NULL,NULL,NULL
"625ed4f9-5c19-4091-97de-3a292d23a37f","9348d47b-0f91-4f2f-a66f-74da663f403d","init","start","coach-ia","2024-07-17 14:59:12","2024-07-17 14:59:12",NULL,NULL
"628fdc0d-7051-40b2-80c0-98f4ed64b146","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"6290d009-9294-42a1-9dc1-edcee5d037c2","355b2dfa-9f73-4c06-8749-c47778e8ad06","init","start","coach-ia","2024-06-23 13:38:59","2024-06-23 14:25:49",NULL,NULL
"6292761b-1dc0-44c0-8b31-578d009588a7","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"62c0e577-6e6d-4d32-a5ad-740953e683ea","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","coach-ia","2024-07-09 06:52:42","2024-07-09 11:36:00",NULL,NULL
"62d44251-38bd-41d1-9142-00b3a778a542","65ac3e99-14c6-4529-b27b-0b5a037a310d","init","start","chat-with-data","2024-07-23 07:39:30","2024-07-23 08:53:29","Formation pour Cadres: Questionnaire Efficacité au",NULL
"62d91870-b0e4-41ff-bcb8-b652219a55f3","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-07-03 13:23:25","2024-07-03 13:25:25",NULL,NULL
"62e250f0-f3a2-4bd0-b4be-ca52c3b2707d","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"6318eb3c-29da-4180-ae4d-4839b317e372","131f1685-0f06-449a-bf36-5e840f7b8e2f","init","start","chat-with-data",NULL,NULL,NULL,NULL
"63511a0c-cb8f-4d3d-bd41-3a2476669ba0","e308d818-2851-4e67-9587-2ecb323bb571","init","start","coach-ia",NULL,NULL,NULL,NULL
"637f5f2d-a1c2-4fd7-98f7-23918a07c30d","a6557964-2dc4-49c8-a14d-1dca607a4358","init","start","chat-with-data","2024-08-06 08:24:22","2024-08-06 08:25:17","Lien et contexte",NULL
"64036062-2f7b-45b8-b4d3-156db6f4a0d6","f9e8af02-e679-447e-998f-18a6eab71216","init","start","coach-ia",NULL,NULL,NULL,NULL
"642a80ac-de5a-4eac-b702-6faa854b5449","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
