,name,id,collections_ids,data
0,JM,f38d5e2e-527c-46df-b171-3bc6c5ec2dd0,"['03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3', '2d50e109-afdc-4512-855c-8b7afb420336', '3db64e03-4be3-4b1e-94a3-55486195d6ee', '8f62e4af-0ec4-49de-8b8b-9c142042959f', '95cbd3b7-a457-45b5-b6c6-27c6df8aa703', 'b9074cfd-a4a1-4d61-bd9c-9b45694a966d', 'bb873ce7-c425-4f0f-8bfd-258600dd5636', '03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3', '2d50e109-afdc-4512-855c-8b7afb420336', '3db64e03-4be3-4b1e-94a3-55486195d6ee', '8f62e4af-0ec4-49de-8b8b-9c142042959f', '95cbd3b7-a457-45b5-b6c6-27c6df8aa703', 'b9074cfd-a4a1-4d61-bd9c-9b45694a966d', 'bb873ce7-c425-4f0f-8bfd-258600dd5636']","[{'collection_id': '03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3', 'documents': ['eni lintelligence artificielle expliquee.pdf', 'Quel_chatbot_choisir__1717562837.pdf', ""les ateliers de l'IA - offre commerciale version word.pdf"", ""📘 Guide de l'utilisateur TRACI pour ChatGPT.pdf"", 'Fiche_lecture_ChatGPT_en_entreprise_M_Corth_sy_p_2_1714202834.pdf', 'Technopolitique - Comment la technologie fait de nous des soldats (Asma Mhalla) (Z-Library).pdf', 'eni chatgpt qui es tu.pdf', 'Le guide MIDJOURNEY by SALES CITY.pdf', '51 Prompts Géniaux pour Tirer le Meilleur de ChatGPT (Onur Karapinar) (Z-Library).pdf', 'Hub-France-IA-Risques-de-lIA-Generative-Cas-dusage-2-Cybersecurite.pdf', 'lerobert Donnerons-nous notre langue au ChatGPT.pdf', 'LIntelligence Artificielle Une menace pour lHumanité (Marc-Antoine Delacroix) (Z-Library).pdf', 'La vie spectrale Penser lère du métavers et des IA génératives (Eric Sadin) (Z-Library).pdf', 'Le_prompt_parfait_pour_r_sumer_en_5_points_cl_s_1712824087.pdf', 'Cas_d_usage_IA_Maintenance_mat_riel_roulant_1721534606.pdf', 'Contre-atlas de lintelligence artificielle (oct. 2023) (Kate Crawford) (Z-Library).pdf', 'ChatGPT pour les nuls (Yasmina Salmandjee) (Z-Library).pdf', 'Hub-France-IA-Les-risques-de-lIA-Generative.pdf', 'Vivre avec ChatGPT, Séduire, Penser, Créer, Se Cultiver, sEnrichir (Alexandre Gefen) (Z-Library).pdf', 'emerton livre blanc sur IA générative.pdf', 'Intelligence artificielle. Triomphes et déceptions (Melanie Mitchell) (Z-Library).pdf', 'Villes_et_IA_g_n_rative_1721482824.pdf', 'Et Si la Tech Pouvait Sauver le Monde IA, ChatGPT, Metavers... au Service du Progrès Humain (Fatie Toko) (Z-Library).pdf', 'Guide de lIA générative (Cyril de Sousa Cardoso, Fanny Parise) (Z-Library).pdf', 'Travailler à lère des IA Génératives (Jérémy Lamri) (Z-Library).pdf', 'Livre-blanc_Les-usages-de-lia-generative-01.2024.pdf', 'eyrolles La revolution ChatGPT.pdf', ""2024_06_02_l'avenement_de_la_singularite_paul_jorion.pdf"", 'Le capital algorithmique - J Durand Folco, J Martineau.pdf', 'Chatgpt  le guide du débutant Découvrir et (mieux) utiliser lia dont tout le monde parle (Eric Sarrion) (Z-Library).pdf', 'gemini-for-google-workspace-prompting-guide-101.pdf', '50_Fa_ons_d_utiliser_l_IA_Gen_partie_2__1718949380.pdf', '#IAgen  Les 20 modèles incontournables pour des prompts de qualité….pdf', 'Lintelligence artificielle décryptée (Kathleen Desveaud) (Z-Library).pdf', 'L’IA générative dans Word, Excel, PowerPoint et Outlook (French Edition) (NGUESSAN, Noël) (Z-Library).pdf', 'LAvènement de lIA Générative et de ChatGPT (Utpal Chakraborty, Soumyadeep Roy, Sumit Kumar) (Z-Library).pdf', 'Green IA lintelligence artificielle au service du climat (Gilles Babinet) (Z-Library).pdf', '#IAgen techniques de prompting.pdf', 'La transformation numérique (Thomas M. Siebel Thomas M. Siebel) (Z-Library).pdf'], 'urls': [], 'sessions_id': ['05a36153-0ce0-4cea-a88a-de26f59f2bc4', '41c2f04d-76eb-4e25-9eb0-2f53a9239599', '4898c555-930e-4789-89fd-2cd17a9f5586', '514d23e0-0f07-4409-8a6d-47d75c67043b', '61773a48-3e82-4d2d-8f4f-4b48b5ae819f', '62c0e577-6e6d-4d32-a5ad-740953e683ea', '65a44073-c515-44c5-8476-c157320bc824', '84a555c6-7686-4358-a276-0e3b9d6e6c65', '84df371b-99b7-4ed4-beb3-ae9e51bcaf73', 'ca6cde44-35d9-4d52-a03e-3546e527e5df', '05a36153-0ce0-4cea-a88a-de26f59f2bc4', '41c2f04d-76eb-4e25-9eb0-2f53a9239599', '4898c555-930e-4789-89fd-2cd17a9f5586', '514d23e0-0f07-4409-8a6d-47d75c67043b', '61773a48-3e82-4d2d-8f4f-4b48b5ae819f', '62c0e577-6e6d-4d32-a5ad-740953e683ea', '65a44073-c515-44c5-8476-c157320bc824', '84a555c6-7686-4358-a276-0e3b9d6e6c65', '84df371b-99b7-4ed4-beb3-ae9e51bcaf73', 'ca6cde44-35d9-4d52-a03e-3546e527e5df']}, {'collection_id': '2d50e109-afdc-4512-855c-8b7afb420336', 'documents': ['Fiche_lecture_ChatGPT_en_entreprise_M_Corth_sy_p_2_1714202834.pdf', 'Boite_outils_TOP_16_applications_IA_1713612636.pdf', 'IA Notre ambition pour la France.pdf', 'Table IA interconnectés.txt', 'C_est_quoi_un_LLM__1712853689.pdf', '20240616-rapport-ia-emploi-france.pdf', 'Cnil__1714734850.pdf', 'Villes_et_IA_g_n_rative_1713865505.pdf', 'HAI_AI-Index-Report-2024_Chapter2.pdf', 'ToC-AI-Act-French.pdf', 'Soïzic penicaud.txt', 'HAI_AI-Index-Report-2024_Chapter4.pdf', 'Pour_une_IA_Impact_Positif_1713885395.pdf', 'Barom_tre_IFOP_Talan_les_fran_ais_et_les_IA_g_n_ratives_1714220591.pdf', ""Carto des métiers impactés par l'IA.pdf"", 'LIntelligence artificielle, se - Remy Demichelis.pdf', 'Panorama_des_Outils_IA_Data_2024_1712915625.pdf', 'HAI_AI-Index-Report-2024_Chapter9.pdf', 'HAI_AI-Index-Report-2024_Chapter1.pdf', '_Europe_et_IA_Ge_ne_rative_par_France_Digitale_1715107001.pdf', 'HAI_AI-Index-Report-2024_Chapter6.pdf', 'HAI_AI-Index-Report-2024_Chapter5.pdf', 'HAI_AI-Index-Report_2023.pdf', 'Toxic Data - David Chavalarias [epub].pdf', 'Observatoire_IA_1712749146.pdf', 'Ganascia interconnectés.txt', 'HAI_AI-Index-Report-2024_Chapter_7.pdf', 'HAI_AI-Index-Report-2024_Chapter8.pdf', 'HAI_AI-Index-Report-2024_Chapter3.pdf', 'Recommandations_de_sécurité_pour_un_système_d_IA_générative.pdf'], 'urls': [], 'sessions_id': ['7d21fd7b-a1e7-430e-84d4-2ebd75b7f309', '7d21fd7b-a1e7-430e-84d4-2ebd75b7f309']}, {'collection_id': '3db64e03-4be3-4b1e-94a3-55486195d6ee', 'documents': ['rapport sénat statut colcab.pdf', 'rapport complet sénat statut colcab.pdf'], 'urls': ['https://www.senat.fr/rap/r23-704/r23-704.html'], 'sessions_id': ['89b10177-e31a-4c17-9cc7-1b9fb4132c51', 'bde2d785-8f54-44f7-b3d7-c3151e4cdec4', 'c7e78f1e-6cd3-42d5-94e1-d4f32ca0ac84', '89b10177-e31a-4c17-9cc7-1b9fb4132c51', 'bde2d785-8f54-44f7-b3d7-c3151e4cdec4', 'c7e78f1e-6cd3-42d5-94e1-d4f32ca0ac84']}, {'collection_id': '8f62e4af-0ec4-49de-8b8b-9c142042959f', 'documents': ['laure loiseau.pdf', 'remy chartier.pdf', 'alex gaudicheau.pdf', 'leane blutier.pdf', 'sandrine guellier.pdf', 'servane carl.pdf', 'alice wojciechowski.pdf', 'joey delain.pdf', 'delphine sergheraert.pdf', 'elise plistat.pdf', 'anais gendrier.pdf', 'kathy renoult.pdf', 'marion valentin.pdf', 'diamyl ba.pdf', 'clara de faveri.pdf', 'angelique dubric.pdf', 'Charge-de-com-evenementielle.pdf', 'romain dalby.pdf', 'lucie ruelland.pdf', 'imane bencharnia.pdf', 'cyrielle auvigne.pdf', 'caroline hue.pdf', 'meline rakotozafy.pdf', 'aurane tallon.pdf', 'tom malnoury.pdf', 'alyzée laurenceau.pdf', 'violaine champain.pdf'], 'urls': [], 'sessions_id': ['51af2c90-6a8c-425c-baa1-e46911418241', '51af2c90-6a8c-425c-baa1-e46911418241']}, {'collection_id': '95cbd3b7-a457-45b5-b6c6-27c6df8aa703', 'documents': ['Le temps de la guerre de Cent Ans 1328-1453 (Histoire de France 4) (Boris Bove) (Z-Library).pdf', 'La République imaginée 1870-1914 (Vincent Duclert) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 4  Des années 1990 à nos jours, vers le monde nouveau du XXIe (Berstein, Serge, Milza, Pierre, Berstein etc.) (Z-Library).pdf', 'La France avant la France 481-888 - PDFDrive.com (Geneviève Bührer-Thierry  Charles Mériaux) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 2  Le monde entre guerre et paix (1945-1973) ( etc.) (Z-Library).pdf', 'Les rois absolus 1629-1715 (Hervé Drévillon [Drévillon, Hervé]) (Z-Library).pdf', '1945-2005 La France du temps présent (ZANCARINI-FOURNEL, Michelle  DELACROIX etc.) (Z-Library).pdf', 'Lage dor capétien 1180-1328 (Histoire de France 3) (Jean-Christophe Cassard) (Z-Library).pdf', 'Féodalités (888-1180) (Histoire de France 2) (Florian Mazel) (Z-Library).pdf', 'Révolution, consulat, empire 1789-1815 (Michel Biard, Philippe Bourdin etc.) (Z-Library).pdf', 'La révolution inachevée - 1815-1870 (APRILE, Sylvie [APRILE, Sylvie]) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 1  La fin du monde européen (1900-1945) ( etc.) (Z-Library).pdf', 'Les Guerres de religion 1559-1629 (Nicolas Le Roux) (Z-Library).pdf', 'Histoire du XXe siècle - Tome 3  De 1973 aux années 1990, la fin du monde bipolaire (Serge Berstein, Pierre Milza, Collectif etc.) (Z-Library).pdf', 'Les renaissances (1453-1559) (Philippe Hamon) (Z-Library).pdf', 'Les grandes guerres (1914-1945) - Nicolas Beaupré (Joël Cornette (ed) [Cornette, Joël]) (Z-Library).pdf'], 'urls': [], 'sessions_id': ['b1693dfc-7759-4002-878c-21e4006d0fe6', 'b1693dfc-7759-4002-878c-21e4006d0fe6']}, {'collection_id': 'b9074cfd-a4a1-4d61-bd9c-9b45694a966d', 'documents': ['RapportActivite-23-CIAS.pdf', 'RA-2023-version-web.pdf'], 'urls': [], 'sessions_id': ['0482361a-e020-4f5e-87e0-198b1d8e5017', '966b3b8c-c875-40e1-bfb4-179168b264ae', '0482361a-e020-4f5e-87e0-198b1d8e5017', '966b3b8c-c875-40e1-bfb4-179168b264ae']}, {'collection_id': 'bb873ce7-c425-4f0f-8bfd-258600dd5636', 'documents': [""Insee - Statistiques locales - Rapports et portraits d'Agglopolys - démographie.pdf"", 'pcaet_bilan_mi-parcours_vdef.pdf', 'Canton_4102.pdf', 'ABS-2018.pdf', 'Bilan_Mi-parcours_Vdef.pdf', 'Insee - Statistiques locales - Indicateurs _ cartes, données et graphiques.pdf', 'Popleg2021_dep41_LOIR-ET-CHER.pdf', 'analyse INSEE Agglopolys 2024.pdf', 'Contrat-Local-de-Sante-Plaquette.pdf', 'Analyse Pilote41 Agglopolys 2024.pdf', 'Executif-Agglopolys-decembre-2022.pdf', 'Politique Eau Agglopolys.pdf', 'Projet alimentaire territorial.pdf', 'RA-2023-version-web.pdf', 'PLUi-Enjeux.pdf', ""Insee - Statistiques locales - Rapports et portraits d'Agglopolys - emploi.pdf"", 'organisation agglopolys.pdf', 'PST-22-27-Agglopolys-CIAS-du-Blaisois.pdf', 'RapportActivite-23-CIAS.pdf', 'Projet-de-territoire-2015-2025.pdf', 'Insee - Statistiques locales - Rapports et portraits de Blois.pdf', ""Insee - Statistiques locales - Rapports et portraits d'Agglopolys -DD.pdf"", 'PLUi-Etat initial de l’environnement.pdf', 'PAT_Généralités.pdf'], 'urls': ['https://www.centre-val-de-loire.developpement-durable.gouv.fr/le-sraddet-centre-val-de-loire-a3559.html', 'https://www.insee.fr/fr/outil-interactif/7737357/map.html?indicator=part_menages_proprietaires&background=ign_gris&opacity=0.8&zoom=11.196700022321014&lng=1.2324779272483966&lat=47.60244251431942', 'https://scot-blaisois.fr/le-scot/scot-2022/', 'https://statistiques-locales.insee.fr/#bbox=61034,6070297,183967,100249&c=indicator&i=reu_hist.nb_electeurs&s=2024&view=map1'], 'sessions_id': ['31dd5fbb-7336-4889-a0f1-b1a3e87c7d07', 'afe69258-fc7c-4c3b-8626-73afec75fa50', '31dd5fbb-7336-4889-a0f1-b1a3e87c7d07', 'afe69258-fc7c-4c3b-8626-73afec75fa50']}, {'collection_id': '03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3', 'documents': ['eni lintelligence artificielle expliquee.pdf', 'Quel_chatbot_choisir__1717562837.pdf', ""les ateliers de l'IA - offre commerciale version word.pdf"", ""📘 Guide de l'utilisateur TRACI pour ChatGPT.pdf"", 'Fiche_lecture_ChatGPT_en_entreprise_M_Corth_sy_p_2_1714202834.pdf', 'Technopolitique - Comment la technologie fait de nous des soldats (Asma Mhalla) (Z-Library).pdf', 'eni chatgpt qui es tu.pdf', 'Le guide MIDJOURNEY by SALES CITY.pdf', '51 Prompts Géniaux pour Tirer le Meilleur de ChatGPT (Onur Karapinar) (Z-Library).pdf', 'Hub-France-IA-Risques-de-lIA-Generative-Cas-dusage-2-Cybersecurite.pdf', 'lerobert Donnerons-nous notre langue au ChatGPT.pdf', 'LIntelligence Artificielle Une menace pour lHumanité (Marc-Antoine Delacroix) (Z-Library).pdf', 'La vie spectrale Penser lère du métavers et des IA génératives (Eric Sadin) (Z-Library).pdf', 'Le_prompt_parfait_pour_r_sumer_en_5_points_cl_s_1712824087.pdf', 'Cas_d_usage_IA_Maintenance_mat_riel_roulant_1721534606.pdf', 'Contre-atlas de lintelligence artificielle (oct. 2023) (Kate Crawford) (Z-Library).pdf', 'ChatGPT pour les nuls (Yasmina Salmandjee) (Z-Library).pdf', 'Hub-France-IA-Les-risques-de-lIA-Generative.pdf', 'Vivre avec ChatGPT, Séduire, Penser, Créer, Se Cultiver, sEnrichir (Alexandre Gefen) (Z-Library).pdf', 'emerton livre blanc sur IA générative.pdf', 'Intelligence artificielle. Triomphes et déceptions (Melanie Mitchell) (Z-Library).pdf', 'Villes_et_IA_g_n_rative_1721482824.pdf', 'Et Si la Tech Pouvait Sauver le Monde IA, ChatGPT, Metavers... au Service du Progrès Humain (Fatie Toko) (Z-Library).pdf', 'Guide de lIA générative (Cyril de Sousa Cardoso, Fanny Parise) (Z-Library).pdf', 'Travailler à lère des IA Génératives (Jérémy Lamri) (Z-Library).pdf', 'Livre-blanc_Les-usages-de-lia-generative-01.2024.pdf', 'eyrolles La revolution ChatGPT.pdf', ""2024_06_02_l'avenement_de_la_singularite_paul_jorion.pdf"", 'Le capital algorithmique - J Durand Folco, J Martineau.pdf', 'Chatgpt  le guide du débutant Découvrir et (mieux) utiliser lia dont tout le monde parle (Eric Sarrion) (Z-Library).pdf', 'gemini-for-google-workspace-prompting-guide-101.pdf', '50_Fa_ons_d_utiliser_l_IA_Gen_partie_2__1718949380.pdf', '#IAgen  Les 20 modèles incontournables pour des prompts de qualité….pdf', 'Lintelligence artificielle décryptée (Kathleen Desveaud) (Z-Library).pdf', 'L’IA générative dans Word, Excel, PowerPoint et Outlook (French Edition) (NGUESSAN, Noël) (Z-Library).pdf', 'LAvènement de lIA Générative et de ChatGPT (Utpal Chakraborty, Soumyadeep Roy, Sumit Kumar) (Z-Library).pdf', 'Green IA lintelligence artificielle au service du climat (Gilles Babinet) (Z-Library).pdf', '#IAgen techniques de prompting.pdf', 'La transformation numérique (Thomas M. Siebel Thomas M. Siebel) (Z-Library).pdf'], 'urls': [], 'sessions_id': ['05a36153-0ce0-4cea-a88a-de26f59f2bc4', '41c2f04d-76eb-4e25-9eb0-2f53a9239599', '4898c555-930e-4789-89fd-2cd17a9f5586', '514d23e0-0f07-4409-8a6d-47d75c67043b', '61773a48-3e82-4d2d-8f4f-4b48b5ae819f', '62c0e577-6e6d-4d32-a5ad-740953e683ea', '65a44073-c515-44c5-8476-c157320bc824', '84a555c6-7686-4358-a276-0e3b9d6e6c65', '84df371b-99b7-4ed4-beb3-ae9e51bcaf73', 'ca6cde44-35d9-4d52-a03e-3546e527e5df', '05a36153-0ce0-4cea-a88a-de26f59f2bc4', '41c2f04d-76eb-4e25-9eb0-2f53a9239599', '4898c555-930e-4789-89fd-2cd17a9f5586', '514d23e0-0f07-4409-8a6d-47d75c67043b', '61773a48-3e82-4d2d-8f4f-4b48b5ae819f', '62c0e577-6e6d-4d32-a5ad-740953e683ea', '65a44073-c515-44c5-8476-c157320bc824', '84a555c6-7686-4358-a276-0e3b9d6e6c65', '84df371b-99b7-4ed4-beb3-ae9e51bcaf73', 'ca6cde44-35d9-4d52-a03e-3546e527e5df']}, {'collection_id': '2d50e109-afdc-4512-855c-8b7afb420336', 'documents': ['Fiche_lecture_ChatGPT_en_entreprise_M_Corth_sy_p_2_1714202834.pdf', 'Boite_outils_TOP_16_applications_IA_1713612636.pdf', 'IA Notre ambition pour la France.pdf', 'Table IA interconnectés.txt', 'C_est_quoi_un_LLM__1712853689.pdf', '20240616-rapport-ia-emploi-france.pdf', 'Cnil__1714734850.pdf', 'Villes_et_IA_g_n_rative_1713865505.pdf', 'HAI_AI-Index-Report-2024_Chapter2.pdf', 'ToC-AI-Act-French.pdf', 'Soïzic penicaud.txt', 'HAI_AI-Index-Report-2024_Chapter4.pdf', 'Pour_une_IA_Impact_Positif_1713885395.pdf', 'Barom_tre_IFOP_Talan_les_fran_ais_et_les_IA_g_n_ratives_1714220591.pdf', ""Carto des métiers impactés par l'IA.pdf"", 'LIntelligence artificielle, se - Remy Demichelis.pdf', 'Panorama_des_Outils_IA_Data_2024_1712915625.pdf', 'HAI_AI-Index-Report-2024_Chapter9.pdf', 'HAI_AI-Index-Report-2024_Chapter1.pdf', '_Europe_et_IA_Ge_ne_rative_par_France_Digitale_1715107001.pdf', 'HAI_AI-Index-Report-2024_Chapter6.pdf', 'HAI_AI-Index-Report-2024_Chapter5.pdf', 'HAI_AI-Index-Report_2023.pdf', 'Toxic Data - David Chavalarias [epub].pdf', 'Observatoire_IA_1712749146.pdf', 'Ganascia interconnectés.txt', 'HAI_AI-Index-Report-2024_Chapter_7.pdf', 'HAI_AI-Index-Report-2024_Chapter8.pdf', 'HAI_AI-Index-Report-2024_Chapter3.pdf', 'Recommandations_de_sécurité_pour_un_système_d_IA_générative.pdf'], 'urls': [], 'sessions_id': ['7d21fd7b-a1e7-430e-84d4-2ebd75b7f309', '7d21fd7b-a1e7-430e-84d4-2ebd75b7f309']}, {'collection_id': '3db64e03-4be3-4b1e-94a3-55486195d6ee', 'documents': ['rapport sénat statut colcab.pdf', 'rapport complet sénat statut colcab.pdf'], 'urls': ['https://www.senat.fr/rap/r23-704/r23-704.html'], 'sessions_id': ['89b10177-e31a-4c17-9cc7-1b9fb4132c51', 'bde2d785-8f54-44f7-b3d7-c3151e4cdec4', 'c7e78f1e-6cd3-42d5-94e1-d4f32ca0ac84', '89b10177-e31a-4c17-9cc7-1b9fb4132c51', 'bde2d785-8f54-44f7-b3d7-c3151e4cdec4', 'c7e78f1e-6cd3-42d5-94e1-d4f32ca0ac84']}, {'collection_id': '8f62e4af-0ec4-49de-8b8b-9c142042959f', 'documents': ['laure loiseau.pdf', 'remy chartier.pdf', 'alex gaudicheau.pdf', 'leane blutier.pdf', 'sandrine guellier.pdf', 'servane carl.pdf', 'alice wojciechowski.pdf', 'joey delain.pdf', 'delphine sergheraert.pdf', 'elise plistat.pdf', 'anais gendrier.pdf', 'kathy renoult.pdf', 'marion valentin.pdf', 'diamyl ba.pdf', 'clara de faveri.pdf', 'angelique dubric.pdf', 'Charge-de-com-evenementielle.pdf', 'romain dalby.pdf', 'lucie ruelland.pdf', 'imane bencharnia.pdf', 'cyrielle auvigne.pdf', 'caroline hue.pdf', 'meline rakotozafy.pdf', 'aurane tallon.pdf', 'tom malnoury.pdf', 'alyzée laurenceau.pdf', 'violaine champain.pdf'], 'urls': [], 'sessions_id': ['51af2c90-6a8c-425c-baa1-e46911418241', '51af2c90-6a8c-425c-baa1-e46911418241']}, {'collection_id': '95cbd3b7-a457-45b5-b6c6-27c6df8aa703', 'documents': ['Le temps de la guerre de Cent Ans 1328-1453 (Histoire de France 4) (Boris Bove) (Z-Library).pdf', 'La République imaginée 1870-1914 (Vincent Duclert) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 4  Des années 1990 à nos jours, vers le monde nouveau du XXIe (Berstein, Serge, Milza, Pierre, Berstein etc.) (Z-Library).pdf', 'La France avant la France 481-888 - PDFDrive.com (Geneviève Bührer-Thierry  Charles Mériaux) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 2  Le monde entre guerre et paix (1945-1973) ( etc.) (Z-Library).pdf', 'Les rois absolus 1629-1715 (Hervé Drévillon [Drévillon, Hervé]) (Z-Library).pdf', '1945-2005 La France du temps présent (ZANCARINI-FOURNEL, Michelle  DELACROIX etc.) (Z-Library).pdf', 'Lage dor capétien 1180-1328 (Histoire de France 3) (Jean-Christophe Cassard) (Z-Library).pdf', 'Féodalités (888-1180) (Histoire de France 2) (Florian Mazel) (Z-Library).pdf', 'Révolution, consulat, empire 1789-1815 (Michel Biard, Philippe Bourdin etc.) (Z-Library).pdf', 'La révolution inachevée - 1815-1870 (APRILE, Sylvie [APRILE, Sylvie]) (Z-Library).pdf', 'Initial - Histoire du XXe siècle tome 1  La fin du monde européen (1900-1945) ( etc.) (Z-Library).pdf', 'Les Guerres de religion 1559-1629 (Nicolas Le Roux) (Z-Library).pdf', 'Histoire du XXe siècle - Tome 3  De 1973 aux années 1990, la fin du monde bipolaire (Serge Berstein, Pierre Milza, Collectif etc.) (Z-Library).pdf', 'Les renaissances (1453-1559) (Philippe Hamon) (Z-Library).pdf', 'Les grandes guerres (1914-1945) - Nicolas Beaupré (Joël Cornette (ed) [Cornette, Joël]) (Z-Library).pdf'], 'urls': [], 'sessions_id': ['b1693dfc-7759-4002-878c-21e4006d0fe6', 'b1693dfc-7759-4002-878c-21e4006d0fe6']}, {'collection_id': 'b9074cfd-a4a1-4d61-bd9c-9b45694a966d', 'documents': ['RapportActivite-23-CIAS.pdf', 'RA-2023-version-web.pdf'], 'urls': [], 'sessions_id': ['0482361a-e020-4f5e-87e0-198b1d8e5017', '966b3b8c-c875-40e1-bfb4-179168b264ae', '0482361a-e020-4f5e-87e0-198b1d8e5017', '966b3b8c-c875-40e1-bfb4-179168b264ae']}, {'collection_id': 'bb873ce7-c425-4f0f-8bfd-258600dd5636', 'documents': [""Insee - Statistiques locales - Rapports et portraits d'Agglopolys - démographie.pdf"", 'pcaet_bilan_mi-parcours_vdef.pdf', 'Canton_4102.pdf', 'ABS-2018.pdf', 'Bilan_Mi-parcours_Vdef.pdf', 'Insee - Statistiques locales - Indicateurs _ cartes, données et graphiques.pdf', 'Popleg2021_dep41_LOIR-ET-CHER.pdf', 'analyse INSEE Agglopolys 2024.pdf', 'Contrat-Local-de-Sante-Plaquette.pdf', 'Analyse Pilote41 Agglopolys 2024.pdf', 'Executif-Agglopolys-decembre-2022.pdf', 'Politique Eau Agglopolys.pdf', 'Projet alimentaire territorial.pdf', 'RA-2023-version-web.pdf', 'PLUi-Enjeux.pdf', ""Insee - Statistiques locales - Rapports et portraits d'Agglopolys - emploi.pdf"", 'organisation agglopolys.pdf', 'PST-22-27-Agglopolys-CIAS-du-Blaisois.pdf', 'RapportActivite-23-CIAS.pdf', 'Projet-de-territoire-2015-2025.pdf', 'Insee - Statistiques locales - Rapports et portraits de Blois.pdf', ""Insee - Statistiques locales - Rapports et portraits d'Agglopolys -DD.pdf"", 'PLUi-Etat initial de l’environnement.pdf', 'PAT_Généralités.pdf'], 'urls': ['https://www.centre-val-de-loire.developpement-durable.gouv.fr/le-sraddet-centre-val-de-loire-a3559.html', 'https://www.insee.fr/fr/outil-interactif/7737357/map.html?indicator=part_menages_proprietaires&background=ign_gris&opacity=0.8&zoom=11.196700022321014&lng=1.2324779272483966&lat=47.60244251431942', 'https://scot-blaisois.fr/le-scot/scot-2022/', 'https://statistiques-locales.insee.fr/#bbox=61034,6070297,183967,100249&c=indicator&i=reu_hist.nb_electeurs&s=2024&view=map1'], 'sessions_id': ['31dd5fbb-7336-4889-a0f1-b1a3e87c7d07', 'afe69258-fc7c-4c3b-8626-73afec75fa50', '31dd5fbb-7336-4889-a0f1-b1a3e87c7d07', 'afe69258-fc7c-4c3b-8626-73afec75fa50']}]"
1,anthony,97cb7edc-1925-49d7-85a7-cf6e658173c1,[],[]
2,elsane,0f3f0760-1446-11ef-be9a-0242c0a81005,"['585990a6-b269-422a-ae63-50132a7cf6f6', '585990a6-b269-422a-ae63-50132a7cf6f6']","[{'collection_id': '585990a6-b269-422a-ae63-50132a7cf6f6', 'documents': ['LEGITEXT000005634379.pdf', 'Organisation du code du commerce.docx', 'Droit commercial ( etc.).pdf', 'DROIT COMMERCIAL SOCIETES COMMERCIALES (Philippe Merle Anne Fauchon).pdf', 'Lessentiel du Droit commercial et des affaires (Daniel Bert Frédéric Planckeel).pdf'], 'urls': [], 'sessions_id': ['0374bcaf-b571-4adf-b978-fbd7e800cb2e', '0a3b5545-5556-4bb6-8553-3f6cd7a65a10', '0374bcaf-b571-4adf-b978-fbd7e800cb2e', '0a3b5545-5556-4bb6-8553-3f6cd7a65a10']}, {'collection_id': '585990a6-b269-422a-ae63-50132a7cf6f6', 'documents': ['LEGITEXT000005634379.pdf', 'Organisation du code du commerce.docx', 'Droit commercial ( etc.).pdf', 'DROIT COMMERCIAL SOCIETES COMMERCIALES (Philippe Merle Anne Fauchon).pdf', 'Lessentiel du Droit commercial et des affaires (Daniel Bert Frédéric Planckeel).pdf'], 'urls': [], 'sessions_id': ['0374bcaf-b571-4adf-b978-fbd7e800cb2e', '0a3b5545-5556-4bb6-8553-3f6cd7a65a10', '0374bcaf-b571-4adf-b978-fbd7e800cb2e', '0a3b5545-5556-4bb6-8553-3f6cd7a65a10']}]"
3,hamon,8424a9f0-12e9-4ddc-bfd0-12b9ef36d400,[],[]
4,sapperobin,e5e19084-5e2f-4709-8ea2-3d8c71f03f99,[],[]
5,tunica,a807e86c-be8c-4228-a819-a91a369a57fd,[],[]
6,tsouli,c12478fa-7571-4d5b-b7b8-078b6ce1049f,[],[]
7,gironis,b25f661a-6fa1-42a7-841c-070296a0cddc,[],[]
